ticker,year,EPS,BVPS,P/E,P/B,ROE,Debt/Equity,Current Ratio,Dividend Yield,Payout Ratio,Net Margin,Asset Turnover,Price/Sales,Free CF/Share,Operating CF/Share,Graham Number,Filing Date,Precio Post-Filing,Margen Graham (%),EPS Growth (%)
BR,2024,5.93,18.4214103653356,33.140111731843575,10.670192786643298,0.3219721427912554,1.6497094363988563,1.083767055844704,0.015915202831090682,0.5274316000572984,0.10728776049671113,0.7894302630301854,3.5555283703202805,8.013593882752762,8.973661852166526,49.576977297883964,2024-08-06,213.66666666666666,-76.8,10.63
BRK-B,2020,17.78,185.2922021995792,13.04212666495291,1.2513748136591933,0.0959486781417263,0.27611448583368686,4.280728254083338,0.0,0.0,0.14850606827905352,0.32770458574683914,1.9368349530095614,11.189096188009268,16.629569996849618,272.26117146949485,2021-03-01,251.0366643269857,8.45,
BRK-B,2021,39.64,223.46079262970215,7.531001592592593,1.3380423316383478,0.17767123206485988,0.23558521451049882,4.741670479597355,0.0,0.0,0.25353863675446187,0.3699759278419331,1.9093998771816072,11.54167120698295,17.40234158158252,446.4355283200827,2022-02-28,322.9550018310547,38.23,122.95
BRK-B,2022,-10.36,214.86909125214774,-29.90481000017216,1.4376194928730233,-0.04807318598127683,0.26970115583493864,3.8288722826086956,0.0,0.0,-0.09721041683573879,0.24684200260420786,2.9070590455103047,9.876033799821586,16.894553408297735,,2023-02-27,308.60500081380206,,-126.14
BRK-B,2023,44.27,258.256066825187,8.05562295305634,1.3810324163320524,0.1714370725119505,0.23797688468891254,4.142545488303008,0.0,0.0,0.2190186576591546,0.41060376942329657,1.7643317257866742,13.705760766190153,22.636338223167513,507.19070551706506,2024-02-26,408.3483378092448,24.21,-527.32
BRK-B,2024,41.27,301.1100496487148,10.98415322850587,1.5053632402133765,0.13704863806039103,0.22102567419398553,5.941609333752787,0.0,0.0,0.2097790831431858,0.36765663010310423,2.3042455933802257,5.38630535646886,14.185421269378045,528.7752493759095,2025-02-24,503.11000569661456,5.1,-6.78
BRO,2020,1.7,13.635583254105578,27.1658257078668,3.4769323113278032,0.1279892004284242,0.6159418340359643,1.2565024261452833,0.007706934690238838,0.2093652445369407,0.1843751199109781,0.2906487843852423,5.008702372368673,2.3328755708203834,2.589662590681821,22.83771134482478,2021-02-23,46.76333427429199,-51.16,
BRO,2021,2.08,15.20483726052807,33.04201451200818,4.622213233577164,0.13988896566513379,0.5352283828540113,1.2485191572317613,0.005526067524487201,0.1825924033384432,0.19264971287940935,0.311115421524389,6.365534608695652,2.7671506825493437,2.930179984349187,26.675576540961842,2022-02-23,66.69333394368489,-60.0,22.35
BRO,2022,2.38,16.564469780459287,23.583550263545696,3.439289078072765,0.14583423783267485,0.898276386054791,1.0868903102293,0.007542559094642417,0.17788032152426317,0.18853839245621912,0.2549969585286435,4.446404655099348,2.980209385239582,3.1693491218028083,29.783004494906063,2023-02-27,56.324999491373696,-47.12,14.42
BRO,2023,3.07,19.849906696045156,22.9585378400919,3.5823845970101096,0.15603714060371407,0.7205133720513373,1.0349008452863684,0.0067549286695995,0.15508328546812178,0.20729151783588132,0.2821532714299152,4.759110156165166,3.3467452208898103,3.5918980443209265,37.02880372128324,2024-02-22,84.25166702270508,-56.05,28.99
